Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR001580312019,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,MVP ÁOK eszközbeszerzés 15.,Árubeszerzés,74780427.0,HUF,HU231,2020-07-14,5.0,"10650400209,HU10650400,09-09-001214",Vwr International Korlátolt Felelősségű Társaság,38000000-5,Nem,Igen,Nem,2020-07-27,Igen,Nem,Igen,Pécsi Tudományegyetem,,Vwr International Kft.,Kft.,-13 days
EKR001582372019,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Uniós eljárásrend,Nyílt eljárás,Villamos váltóállító alkatrészek beszerzése,Árubeszerzés,55607697.0,HUF,HU11,2020-04-08,1.0,"10655436210,HU10655436",Vamav Vasúti Berendezések Korlátolt Felelősségű Társaság,34941000-5,Nem,Igen,Nem,2020-04-22,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Vamav Vasúti Berendezések Kft.,Kft.,-14 days
EKR000459532018,Pécsi Tudományegyetem,15329798202,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Sporteszközök beszerzése az EFOP-3.4.3-16-2016-00005 pályázathoz,Árubeszerzés,6827000.0,HUF,HU231,2019-03-21,2.0,"11556079209,HU11556079","Katker 2005 Kereskedelmi, Vendéglátó És Szolgáltató Korlátolt Felelősségű Társaság",37400000-2,Igen,Igen,Nem,2019-04-29,Igen,Nem,Igen,Pécsi Tudományegyetem,,"Katker 2005 , Vendéglátó És Kft.",Kft.,-39 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2022-06-24,1.0,25728576-2-13,Animalab Hungary Korlátolt Felelősségű Társaság,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Animalab Hungary Kft.,Kft.,-122 days
EKR001592072019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-824_Fizioterápiás eszközök EFOP pályázatból,Árubeszerzés,39819337.0,HUF,HU321,2020-08-11,2.0,"25286449243,HU25286449",Tso Medical Hungary Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,33155000-1,Igen,Igen,Igen,2020-08-31,Igen,Nem,Igen,Debreceni Egyetem,,Tso Medical Hungary Kft.,Kft.,-20 days
EKR001591112019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,DEK-801_Képalkotó és sejtszámláló beszerzése,Árubeszerzés,3997800.0,HUF,HU321,2020-02-18,1.0,"13058199242,HU 13058199",BioRad Magyarország Kereskedelmi Korlátolt Felelősségű Társaság,38000000-5,Igen,Igen,Igen,2020-02-27,Igen,Nem,Igen,Debreceni Egyetem,,Biorad Magyarország Kft.,Kft.,-9 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-11-13,31.0,12266788-2-43,BioScience Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Bioscience Kft.,Kft.,-345 days
EKR001592072019,Debreceni Egyetem,15329750409,U - Egyéb típus:,KL - Oktatás,Uniós eljárásrend,Nyílt eljárás,DEK-824_Fizioterápiás eszközök EFOP pályázatból,Árubeszerzés,39819337.0,HUF,HU321,2020-08-11,1.0,"13265553243,HU13265553",Sonarmed Kft,33155000-1,Igen,Igen,Igen,2020-08-31,Igen,Nem,Igen,Debreceni Egyetem,,Sonarmed Kft.,Kft.,-20 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-11-11,7.0,10938164-2-13,Biotest Hungária Kft,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Biotest Hungária Kft.,Kft.,-347 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,HU231,2021-11-11,26.0,10363573-2-06,Biocenter Kft.,33696500-0,Nem,Igen,Igen,2022-10-24,Nem,Nem,Igen,Pécsi Tudományegyetem,,Biocenter Kft.,Kft.,-347 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-11-11,85.0,12395152-2-42,Rk Tech Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Rk Tech Kft.,Kft.,-347 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-10-12,43.0,10650400-2-09,Vwr International Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Vwr International Kft.,Kft.,-377 days
EKR001594272019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infúziós szerelékek beszerzése,Árubeszerzés,28783500.0,HUF,HU333,2020-07-10,1.0,"25061978241,HU25061978",B. Braun Trading Kft.,33194120-3,Nem,Igen,Nem,2020-07-19,Nem,Nem,Igen,Szegedi Tudományegyetem,,B. Braun Trading Kft.,Kft.,-9 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-11-14,88.0,12998391-2-41,ForrLab Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Forrlab Kft.,Kft.,-344 days
EKR001594272019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infúziós szerelékek beszerzése,Árubeszerzés,28783500.0,HUF,HU333,2020-07-10,3.0,"12004692243,HU12004692,01-09-366856",Sutura Képviseleti És Kereskedelmi Korlátolt Felelősségű Társaság,33194120-3,Nem,Igen,Igen,2020-07-19,Nem,Nem,Igen,Szegedi Tudományegyetem,,Sutura Képviseleti És Kft.,Kft.,-9 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-10-09,148.0,10256408-2-08,Greiner BioOne Hungary Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Greiner Bioone Hungary Kft.,Kft.,-380 days
EKR001593792019,Pécsi Tudományegyetem,EKRSZ_89809802,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Dinamikus beszerzési rendszer létrehozása,Vegyszer Dinamikus Beszerzési Rendszer PTE,Árubeszerzés,24369048.0,HUF,,2021-10-20,23.0,11870120-2-41,Life Technologies Kft.,33696500-0,,Igen,Igen,2022-10-24,,,,Pécsi Tudományegyetem,,Life Technologies Kft.,Kft.,-369 days
EKR001594272019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infúziós szerelékek beszerzése,Árubeszerzés,28783500.0,HUF,HU333,2020-07-10,3.0,"25061978241,HU25061978",B. Braun Trading Kft.,33194120-3,Nem,Igen,Nem,2020-07-19,Nem,Nem,Igen,Szegedi Tudományegyetem,,B. Braun Trading Kft.,Kft.,-9 days
EKR001594272019,Szegedi Tudományegyetem,15329815206,U - Egyéb típus:,KL - Oktatás,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Infúziós szerelékek beszerzése,Árubeszerzés,28783500.0,HUF,HU333,2020-07-10,1.0,"11909879242,HU11909879,01-10-044186","Medirex Egészségügyi, Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság",33194120-3,Nem,Igen,Igen,2020-07-19,Nem,Nem,Igen,Szegedi Tudományegyetem,,Medirex Egészségügyi Zrt.,Zrt.,-9 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12906240241,HU12906240",Serco Informatika Kft.,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Serco Informatika Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"24278353243,HU24278353",Fornax Si Nagyvállalati Megoldások Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Fornax Si Nagyvállalati Megoldások Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,12396861207,Albacomp Sh Szoftverház Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Albacomp Sh Szoftverház Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"10378144243,HU10378144,01-09-710062",Atos Magyarország Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Atos Magyarország Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12928099244,HU12928099,01-10-044852",TSystems Magyarország Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tsystems Magyarország Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,13804828242,Dokucentrum Irodai Rendszerek Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Dokucentrum Irodai Rendszerek Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"24962106205,HU24962106",Szinva Net Informatikai Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Szinva Net Informatikai Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"10649297244,HU10649297,01 10 041733",Euro One Számítástechnikai Zrt.,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Euro One Számítástechnikai Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"13835462241,HU13835462,01-09-875754",Enterprise Communications Magyarország Kft.,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Enterprise Communications Magyarország Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"23994982243,HU23994982,01 09 988281",Sys It Services Szolgáltató Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Sys It Services Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12890341208,HU12890341,08-10-001771",Szintézis Informatikai Zrt.,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Szintézis Informatikai Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"25119071241,HU25119071",Panor Informatika Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Panor Informatika Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12941911219,HU12941911,19-09-506709",Macrotel Telefontechnikai Kft,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Macrotel Telefontechnikai Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"14160080242,HU14160080",Kermann Műszaki Fejlesztő És Tanácsadó Kft,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Kermann Műszaki Fejlesztő És Tanácsadó Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12029145243,12029145",Duna Elektronika Kft.,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Duna Elektronika Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"24081801203,HU24081801",Adatközpont Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Adatközpont Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"11809360242,HU11809360,01-09-677773",Bravogroup Rendszerház Kereskedelmi Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Bravogroup Rendszerház Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"13985677242,HU13985677242",Flaxcom Holding Elektronikai És Kereskedelmi Zrt,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Flaxcom Holding Elektronikai És Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12011069244,HU12011069,01-10-044993",4Ig Nyilvánosan Működő Részvénytársaság,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,4Ig Nyrt.,Nyrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"13644545243,HU13644545,01-10-140532",Rufusz Computer Informatika Informatikai Szolgáltató Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Rufusz Computer Informatika Informatikai Zrt.,Zrt.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"10582048202,HU 10582048",MM Computer Számítás És Irodatechnikai Kereskedelmi Kft,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Mm Computer Számítás És Irodatechnikai Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"26709486241,HU26709486",Humansoft Szerviz Korlátolt Felelőségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Humansoft Szerviz Korlátolt Felelőségű Társaság,,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"25836965244,HU25836965,13-09-190552",Invitech Ict Services Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Nem,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Invitech Ict Services Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"14894262241,HU14894262.",Img Solution Kft.,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Img Solution Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,13284220243,Tigra Rendszerház Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tigra Rendszerház Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"12218778243,HU12218778,01-09-566107",Tigra Computer És Irodatechnikai Korlátolt Felelősségű Társaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Tigra Computer És Irodatechnikai Kft.,Kft.,-31 days
EKR001598812019,Digitális Kormányzati Ügynökség Zártkörűen Működő Részvénytársaság,26698180241,U - Egyéb típus:,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Kliens oldali IT eszközök beszerzése (SZGR),Árubeszerzés,67163170481.0,HUF,HU,2020-10-05,8.0,"11856403242,HU11856403,01-10-044095",Traco Kereskedelmi És Szolgáltató Zártkörűen Működő Részvénytársaság,30200000-1,Igen,Igen,Igen,2020-11-05,Nem,Nem,Igen,Digitális Kormányzati Ügynökség Zrt.,Zrt.,Traco Zrt.,Zrt.,-31 days
