Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000035532020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,ÁEEK - Nyugat kivitelezési eljárások- 6 rész,Építési beruházás,1232779471.0,HUF,HU233,2020-10-20,5.0,"26335553213,HU26335553",Bahu Bau Építőipari És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-11-05,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Bahu Bau Építőipari És Kft.,Kft.,-16 days
EKR000035532020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,ÁEEK - Nyugat kivitelezési eljárások- 6 rész,Építési beruházás,1232779471.0,HUF,HU213,2020-10-20,5.0,"26335553213,HU26335553",Bahu Bau Építőipari És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-11-05,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Bahu Bau Építőipari És Kft.,Kft.,-16 days
EKR000035532020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,ÁEEK - Nyugat kivitelezési eljárások- 6 rész,Építési beruházás,1232779471.0,HUF,HU213,2020-10-19,5.0,"26335553213,HU26335553",Bahu Bau Építőipari És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-11-05,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Bahu Bau Építőipari És Kft.,Kft.,-17 days
EKR000483962018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Sportliget felújítási munkái,Építési beruházás,282809114.0,HUF,HU110,2018-10-11,3.0,12278253213,"Galga Bau Termelő, Szolgáltató És Kereskedelmi Kft.",45212100-7,Nem,Igen,Igen,2018-10-23,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Galga Bau Termelő Kft.,Kft.,-12 days
EKR000046262020,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések XLIX.,Építési beruházás,124076522.0,HUF,HU110,2020-04-03,5.0,25362035242,Közműút J.K.K. Építő És Szolgáltató Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Igen,2020-04-13,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Közműút J.K.K. Építő És Kft.,Kft.,-10 days
EKR000046262020,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest XVI. kerületi útépítések XLIX.,Építési beruházás,124076522.0,HUF,HU110,2020-04-03,5.0,"14300327244,HU14300327",Swietelsky Magyarország Korlátolt Felelősségű Társaság,45233120-6,Nem,Igen,Nem,2020-04-13,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Swietelsky Magyarország Kft.,Kft.,-10 days
EKR000047672020,Országos Kórházi Főigazgatóság,15845883243,N - Központi szintű,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Szent János Kórház központi sterilizáló kialakítás,Építési beruházás,296063888.0,HUF,HU110,2020-06-30,3.0,"13646925210,HU13646925",Euro Campus Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45262700-8,Nem,Igen,Igen,2020-07-29,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Euro Campus Kft.,Kft.,-29 days
EKR000054452020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Nyugat-magyarországi kivitelezés kicsi 4,Építési beruházás,776910902.0,HUF,HU222,2020-11-10,5.0,"26335553213,HU26335553",Bahu Bau Építőipari És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-11-26,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Bahu Bau Építőipari És Kft.,Kft.,-16 days
EKR000054452020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Nyugat-magyarországi kivitelezés kicsi 4,Építési beruházás,776910902.0,HUF,HU221,2020-11-10,4.0,"11121426208,HU 11121426,08-10-001549",Fertődi Építő És Szolgáltató Zrt.,45000000-7,Igen,Igen,Igen,2020-11-26,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Fertődi Építő És Zrt.,Zrt.,-16 days
EKR000054452020,Országos Kórházi Főigazgatóság,15845883243,"U - Minisztériumi vagy egyéb nemzeti vagy szövetségi hatóság, valamint regionális vagy helyi részlegeik",KL - Egészségügy,Uniós eljárásrend,Nyílt eljárás,Nyugat-magyarországi kivitelezés kicsi 4,Építési beruházás,776910902.0,HUF,HU213,2020-11-10,5.0,11129857208,Imocent Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2020-11-26,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Imocent Kft.,Kft.,-16 days
EKR000068482020,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Székesfehérvár-déli összekötőút kivitelezése'20,Építési beruházás,2938959434.0,HUF,HU211,2020-09-28,5.0,"25355929443,01-09-270371",Str Mély És Magasépítő Korlátolt Felelősségű Társaság,45233120-6,Igen,Igen,Nem,2020-10-13,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Str Mély És Magasépítő Kft.,Kft.,-15 days
EKR000087232020,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Oszlopcsere 2020,Építési beruházás,437209530.0,HUF,HU110,2020-05-18,6.0,"10660935219,HU10660935",ControlsoftAutomatika Szolgáltató Korlátolt Felelősségű Társaság,45315300-1,Nem,Igen,Igen,2020-05-27,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Controlsoftautomatika Kft.,Kft.,-9 days
EKR000087232020,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Oszlopcsere 2020,Építési beruházás,437209530.0,HUF,HU110,2020-04-30,5.0,"10756056213,10756056",ElCo Tech Elektromos Kommunikációs Technológiák Kft.,45315300-1,Nem,Igen,Igen,2020-05-27,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Elco Tech Elektromos Kommunikációs Technológiák Kft.,Kft.,-27 days
EKR000087232020,Bdk Budapesti Dísz És Közvilágítási Korlátolt Felelősségű Társaság,12705616243,N - Közszolgáltató,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 112. § (1) bekezdés b) pont Nyílt eljárás (hirdetménnyel induló),Oszlopcsere 2020,Építési beruházás,437209530.0,HUF,HU110,2020-04-30,3.0,12877395213,Álomszer Kereskedelmi És Szolgáltató Kft.,45315300-1,Nem,Igen,Igen,2020-05-27,Igen,Nem,Igen,Bdk Budapesti Dísz És Közvilágítási Kft.,Kft.,Álomszer Kft.,Kft.,-27 days
EKR000094942020,Országos Kórházi Főigazgatóság,15845883243,N - Központi szintű,KL - Egészségügy,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Nyírő Gyula OPAI vizesblokk felújítása,Építési beruházás,276941335.0,HUF,HU110,2020-06-30,3.0,"13792590243,HU13792590",Hc Építő Korlátolt Felelősségű Társaság,45453100-8,Nem,Igen,Nem,2020-07-29,Igen,Nem,Igen,Országos Kórházi Főigazgatóság,,Hc Építő Kft.,Kft.,-29 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU321|HU322|HU323,2020-11-27,6.0,"11876566215,HU11876566",KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Igen,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Kevíz 21 Építőipari Zrt.,Zrt.,-10 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU321|HU322|HU323,2020-11-27,6.0,"12523326215,HU12523326",Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Igen,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-10 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU321|HU322|HU323,2020-11-27,6.0,"11705053444,01-09-930940",Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-10 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,14605749244,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,393699000000.0,HUF,HU321|HU322|HU323,2020-11-27,6.0,"28733232403,HU17780890",Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2020-12-07,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-10 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU231,2021-04-01,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-104 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU233,2021-04-01,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-104 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU232,2021-04-01,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-104 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU232,2021-04-08,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-97 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU331,2021-05-10,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-65 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU331,2021-05-10,3.0,11705053444,Strabag Általános Építő Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Nem,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Strabag Általános Építő Kft.,Kft.,-65 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU233,2021-06-11,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-33 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,47513549782.0,HUF,HU331,2021-06-09,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-07-14,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-35 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU321,2021-04-12,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-114 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU213,2021-04-01,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-125 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU211,2021-05-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-79 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU323,2021-05-10,3.0,11876566215,KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Igen,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Kevíz 21 Építőipari Zrt.,Zrt.,-86 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU323,2021-05-10,3.0,12523326215,Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Igen,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-86 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU323,2021-04-15,3.0,11876566215,KeVíz 21 Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Igen,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Kevíz 21 Építőipari Zrt.,Zrt.,-111 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU323,2021-04-15,3.0,12523326215,Zemplénkő KeletMagyarországi Építőipari Fővállalkozó És Bányászati Korlátolt Felelősségű Társaság,45233140-2,Nem,Igen,Igen,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Zemplénkő Keletmagyarországi Építőipari Fővállalkozó És Bányászati Kft.,Kft.,-111 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU213,2021-05-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-79 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU12,2021-06-17,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Colas Út Építőipari Zrt.,Zrt.,-48 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU12,2021-06-17,3.0,10642166203,"Soltút Útépítő, Fenntartó És Kereskedelmi Korlátolt Felelősségű Társaság",45233140-2,Nem,Igen,Igen,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,"Soltút Útépítő, Fenntartó És Kft.",Kft.,-48 days
EKR000096522020,Magyar Közút Nonprofit Zártkörűen Működő Részvénytársaság,EKRSZ_35618302,U - Közjogi intézmény,KL - Egyéb tevékenység:,Uniós eljárásrend,Nyílt eljárás,Országos közúthálózat felújítási munkái 2020-2024,Építési beruházás,19913788070.0,HUF,HU12,2021-06-17,3.0,28733232403,Duna Aszfalt Út És Mélyépítő Zártkörűen Működő Részvénytársaság,45233140-2,Nem,Igen,Nem,2021-08-04,Igen,Nem,Igen,Magyar Közút Nonprofit Zrt.,Zrt.,Duna Aszfalt Út És Mélyépítő Kft.,Zrt.,-48 days
